,date,id,rawContent,url,username,followerCount,replyCount,retweetCount,likeCount,quoteCount,langugage,links,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags,card
10,2023-05-28 13:00:02+00:00,1662805934534688771,"⚡LITECOIN IS GLOBAL⚡

🚷Decentralized
↔️Borderless 
💪Immutable
🌎Liquid
🔄Fungible
📖Permission-less

Litecoin is #SoundMoney https://t.co/RWEfjVA4Pt",https://twitter.com/litecoin/status/1662805934534688771,litecoin,979398,33,106,529,3,en,,"[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/Fw_MyPWacAEwGBt.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/Fw_MyPWacAEwGBt.mp4', contentType='video/mp4', bitrate=0)], altText=None)]",,,,,,,,['SoundMoney'],,
11,2022-12-18 04:35:16+00:00,1604334456441131008,"One of our servers will be taken offline for maintenance later today (Sunday).  The primary affected services will be the https://t.co/SZLHGuPCCq onion service, the Metrics site, and the chat bots.  If all goes as planned, services should be back after 72 hours.  -Jeremy",https://twitter.com/Namecoin/status/1604334456441131008,Namecoin,19112,13,20,48,0,en,"[TextLink(text='Namecoin.org', url='http://Namecoin.org', tcourl='https://t.co/SZLHGuPCCq', indices=(122, 145))]",,,,,,,,,,,
12,2022-12-03 12:37:00+00:00,1599019870875779072,ncp11 Nightly Builds Now Available -- Namecoin #TLS for @firefox  https://t.co/uls1QE2osj  #PKCS11  -Jeremy,https://twitter.com/Namecoin/status/1599019870875779072,Namecoin,19112,7,1,2,0,en,"[TextLink(text='namecoin.org/2022/11/30/ncp…', url='https://www.namecoin.org/2022/11/30/ncp11-nightly-builds.html', tcourl='https://t.co/uls1QE2osj', indices=(66, 89))]",,,,,,"[User(username='firefox', id=2142731, displayname='Firefox 🔥', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,"['TLS', 'PKCS11']",,
13,2022-12-02 07:00:00+00:00,1598572676712345600,Our #TLS documentation for name owners has been updated to cover renewing #certificates.  Did you know that you can renew Namecoin certificates free of charge without issuing a blockchain transaction?  #Layer2  https://t.co/SqNEQb5PIE  -Jeremy,https://twitter.com/Namecoin/status/1598572676712345600,Namecoin,19112,1,2,9,0,en,"[TextLink(text='namecoin.org/docs/name-owne…', url='https://www.namecoin.org/docs/name-owners/tls/', tcourl='https://t.co/SqNEQb5PIE', indices=(211, 234))]",,,,,,,,,"['TLS', 'certificates', 'Layer2']",,
14,2022-12-01 23:58:00+00:00,1598466474309361667,Did you know that Namecoin was the first production #sidechain?  #trivia  https://t.co/IANC6ZbUzD  -Jeremy,https://twitter.com/Namecoin/status/1598466474309361667,Namecoin,19112,2,2,10,0,en,"[TextLink(text='namecoin.org/docs/faq/#what…', url='https://www.namecoin.org/docs/faq/#what-is-a-sidechain', tcourl='https://t.co/IANC6ZbUzD', indices=(74, 97))]",,,,,,,,,"['sidechain', 'trivia']",,
15,2022-11-30 17:58:51+00:00,1598013703957381154,"@Vylkrom @TeddyCleps Sorry, no time to waste on dying, we're too busy writing code.  -Jeremy",https://twitter.com/Namecoin/status/1598013703957381154,Namecoin,19112,1,0,0,0,en,,,,,1.5848338324189635e+18,https://twitter.com/Vylkrom,"[User(username='Vylkrom', id=487805745, displayname='Vishesh Chopra', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='TeddyCleps', id=905778654503940096, displayname='Teddy', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,,,
16,2022-11-30 16:56:00+00:00,1597997886897356812,"Introducing Namecoin's new intern, Robert Nganga, who will be working on proxy leak mitigation R&amp;D -- huge thank-you to our friends at @torproject for taking us under their wing!  https://t.co/UkK0hOCFNm  -Jeremy",https://twitter.com/Namecoin/status/1597997886897356812,Namecoin,19112,3,1,5,0,en,"[TextLink(text='namecoin.org/2022/11/29/int…', url='https://www.namecoin.org/2022/11/29/introducing-intern-robert-nganga.html', tcourl='https://t.co/UkK0hOCFNm', indices=(184, 207))]",,,,,,"[User(username='torproject', id=18466967, displayname='The Tor Project', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,,,
17,2022-11-19 01:21:30+00:00,1593776445314195461,"Namecoin will be at @peacehouseok 2022 Peace Festival in Oklahoma City on November 19 (tomorrow).  10 AM - 4 PM, Embassy Suites NW.  We may even have a demo of an upcoming feature.  If you're in the OKC area, come by and say hello!  -Jeremy",https://twitter.com/Namecoin/status/1593776445314195461,Namecoin,19112,11,0,3,0,en,,,,,,,"[User(username='peacehouseok', id=320479229, displayname='Peace House OKC', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,,,
18,2022-11-09 05:52:16+00:00,1590220710567608322,"@nickbit2011 @namecoin_ids Thanks, very much appreciated.  Also I'm not sure what you mean about AuxPoW launching in ""the beginning of 2014""; AuxPoW activated on Namecoin mainnet in October 2011 (height 19.2k), making Namecoin the first production sidechain (P2Pool was December 2011).  -Jeremy",https://twitter.com/Namecoin/status/1590220710567608322,Namecoin,19112,0,0,0,0,en,,,,,1.5901516563350815e+18,https://twitter.com/nickbit2011,"[User(username='nickbit2011', id=533626124, displayname='Nick.bit', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='namecoin_ids', id=1525049744011186176, displayname='Namecoin Identities 2012', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,,,
19,2022-11-09 00:59:49+00:00,1590147112515555328,"@namecoin_ids @nickbit2011 Um.  Is @nickbit2011 trying to compare Namecoin hashrate to Dogecoin hashrate?  That's nonsense, SHA256d != scrypt.  -Jeremy",https://twitter.com/Namecoin/status/1590147112515555328,Namecoin,19112,1,0,0,0,en,,,,,1.5897490937019433e+18,https://twitter.com/namecoin_ids,"[User(username='namecoin_ids', id=1525049744011186176, displayname='Namecoin Identities 2012', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='nickbit2011', id=533626124, displayname='Nick.bit', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='nickbit2011', id=533626124, displayname='Nick.bit', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,,,
20,2022-11-01 15:31:00+00:00,1587467248020512778,#Anonymity Improvements in Electrum-NMC v4.0.6  https://t.co/DRxn6WR0VO  -Jeremy,https://twitter.com/Namecoin/status/1587467248020512778,Namecoin,19112,27,1,7,0,en,"[TextLink(text='namecoin.org/2022/10/28/ano…', url='https://www.namecoin.org/2022/10/28/anonymity-improvements-in-electrum-nmc-v4.0.6.html', tcourl='https://t.co/DRxn6WR0VO', indices=(48, 71))]",,,,,,,,,['Anonymity'],,
21,2022-10-31 10:30:00+00:00,1587029110999502849,Changes to name_show in Electrum-NMC Protocol v1.4.3  https://t.co/pT4B923Vdo  -Jeremy,https://twitter.com/Namecoin/status/1587029110999502849,Namecoin,19112,4,1,2,0,en,"[TextLink(text='namecoin.org/2022/10/28/nam…', url='https://www.namecoin.org/2022/10/28/name-show-in-electrum-nmc-protocol-v1.4.3.html', tcourl='https://t.co/pT4B923Vdo', indices=(54, 77))]",,,,,,,,,,,
22,2023-04-14 18:12:36+00:00,1646939526097412125,@MrDraperDogec Looking forward to that,https://twitter.com/Terracoin_TRC/status/1646939526097412125,Terracoin_TRC,2030,0,0,0,0,en,,,,,1.6463124286181048e+18,https://twitter.com/MrDraperDogec,"[User(username='MrDraperDogec', id=1213009778722496513, displayname='Mister Draper🐶', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,,,
23,2022-12-03 13:44:39+00:00,1599036895610122240,@litecoin Thanks for the flashback and hopefully a future ranking prophecy 💪,https://twitter.com/Terracoin_TRC/status/1599036895610122240,Terracoin_TRC,2030,0,0,2,0,en,,,,,1.5987398511629844e+18,https://twitter.com/litecoin,"[User(username='litecoin', id=385562752, displayname='Litecoin', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,,,
24,2022-10-26 16:49:30+00:00,1585312676334694403,"@CML_Crypto @EverGreenCoin_ @ValidityTech @PulsarCoin @prcycoin @PACcoinOfficial @RatcoinR @hydraledger @adsharesNet @BeanCash_BEAN Congrats all - p.s. today is 10 years of Terracoin, already 🥳",https://twitter.com/Terracoin_TRC/status/1585312676334694403,Terracoin_TRC,2030,0,0,3,0,en,,,,,1.5846811447332127e+18,https://twitter.com/CML_Crypto,"[User(username='CML_Crypto', id=1384812234866675714, displayname='CoinMarketLeague.com', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='EverGreenCoin_', id=4704538075, displayname='EverGreenCoin® (EGC) 🌲 \U0001fa99', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='ValidityTech', id=4738937069, displayname='Validity', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='PulsarCoin', id=1376701189937639428, displayname='Pulsar Community', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='prcycoin', id=1334597504147607555, displayname='PRivaCY Coin Official', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='PACcoinOfficial', id=926154221723975680, displayname='PAC Protocol', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='RatcoinR', id=1063761632554336256, displayname='RatCoin Network', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='hydraledger', id=3797296222, displayname='Hydraledger', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='adsharesNet', id=1642484350951325698, displayname='Adshares', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='BeanCash_BEAN', id=3040234498, displayname='Bean Cash', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,,,
25,2022-10-26 11:14:55+00:00,1585228474456846336,@dtd_tosh Thanks mate,https://twitter.com/Terracoin_TRC/status/1585228474456846336,Terracoin_TRC,2030,0,0,2,0,en,,,,,1.5852208429039165e+18,https://twitter.com/dtd_tosh,"[User(username='dtd_tosh', id=537047236, displayname='RuslaN', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,,,
26,2022-10-26 08:53:49+00:00,1585192968633610240,"Today we celebrate a 10 years with Terracoin. Thank you to all former and new supporters of the decentralized world order.
$TRC #community #Terracoin #decentralized 
https://t.co/JSSztavkw2 https://t.co/9T3XhzPDP6",https://twitter.com/Terracoin_TRC/status/1585192968633610240,Terracoin_TRC,2030,3,4,7,0,en,"[TextLink(text='discord.com/invite/V4sDpq8…', url='https://discord.com/invite/V4sDpq89pq', tcourl='https://t.co/JSSztavkw2', indices=(166, 189))]","[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/Ff-7XjZXwAIFaLl.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/Ff-7XjZXwAIFaLl.mp4', contentType='video/mp4', bitrate=0)], altText=None)]",,,,,,,,"['community', 'Terracoin', 'decentralized']",['TRC'],
27,2022-10-07 18:39:43+00:00,1578455042369425408,@SejalSud Congrats - with that kind of following you should be able to turn 9K into 100K in any currency :),https://twitter.com/Terracoin_TRC/status/1578455042369425408,Terracoin_TRC,2030,0,0,0,0,en,,,,,1.578431933612458e+18,https://twitter.com/SejalSud,"[User(username='SejalSud', id=1326803254479523840, displayname='Sejal Sud', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,,,
28,2022-08-28 10:09:09+00:00,1563831041844035584,"Great NEWS! Terracoin is now listed and ready for exchange @walletapp #exchange @NewCapitalFund $TRC 
https://t.co/SmqFHJcbca https://t.co/lUGZfOo6Br",https://twitter.com/Terracoin_TRC/status/1563831041844035584,Terracoin_TRC,2030,1,5,13,0,en,"[TextLink(text='new.capital/exchange/trade…', url='https://new.capital/exchange/trade/TRC_BTC', tcourl='https://t.co/SmqFHJcbca', indices=(102, 125))]","[Photo(previewUrl='https://pbs.twimg.com/media/FbPX08-WAAADrWK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FbPX08-WAAADrWK?format=jpg&name=orig', altText=None)]",,,,,"[User(username='walletapp', id=61365344, displayname='Wallet', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None), User(username='NewCapitalFund', id=1186937334467616768, displayname='New Capital', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None, blue=None, blueType=None)]",,,['exchange'],['TRC'],
